2025-12-04 02:16:55,463 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:17:14,030 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:17:22,424 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:18:30,748 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:18:44,978 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:19:13,617 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:19:39,467 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:20:34,613 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:21:53,998 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-12-04 02:22:00,815 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_1
2025-12-04 02:22:00,820 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-12-04 02:22:00,821 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-12-04 02:22:00,822 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-12-04 02:22:00,823 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-12-04 02:22:00,823 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2025-12-04 02:22:00,824 INFO  ExportHelperExtension.cs: 1402 - Fixing 64
2025-12-04 02:22:00,824 INFO  ExportHelperExtension.cs: 1402 - Fixing 65
